H0,A,a_t,n,k,Omega_nu,BH_fraction,early_residual,vacuum_decay,present_age_Gyr,time_to_a10_Gyr,time_to_a1000_Gyr,time_to_a1e6_Gyr,q_future,fate
64.0,0.5,0.7,4,0.01,0.03,0.002,0.0,0.0,12.40060602937125,54.5721794083119,141.50189112162434,271.9156205271293,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.01,0.03,0.002,0.02,0.0,11.129507133592888,53.26392538030648,140.19363656888794,270.6073659743926,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.01,0.03,0.002,0.05,0.0,10.171907801654672,52.25160468160691,139.18131508309207,269.59504448859656,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.01,0.03,0.01,0.0,0.0,12.39829806085869,54.56919855747333,141.49890963105693,271.91263903656187,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.01,0.03,0.01,0.02,0.0,11.127798450024915,53.26155103678448,140.19126158563728,270.604990991142,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.01,0.03,0.01,0.05,0.0,10.17057502285235,52.24961668195071,139.17932644370737,269.59305584921185,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.0,0.0,0.0,0.0,13.71202007864936,55.05185606090025,140.05646367519162,267.5820625870717,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.0,0.02,0.0,11.803137563071646,53.10650307224219,138.11111018238077,265.6367090942608,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.0,0.05,0.0,10.6611204926107,51.91077372467231,136.9153800785819,264.44097899046176,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.002,0.0,0.0,13.711244929164138,55.05091666619592,140.05552412682718,267.58112303870723,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.002,0.02,0.0,11.802645399033196,53.10584843120005,138.11045538767917,265.6360542995592,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.002,0.05,0.0,10.660751674334938,51.91024498502073,136.9148511852707,264.4404500971505,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.01,0.0,0.0,13.70814577568854,55.04716059530735,140.05176744129827,267.5773663531783,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.01,0.02,0.0,11.800677397835178,53.1032305838128,138.1078369256513,265.6334358375313,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.0,0.01,0.05,0.0,10.659276806104506,51.908130490792274,136.91273607640238,264.43833498828224,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,0.1,0.01,0.0,0.0,0.0,13.272198336502996,54.87791585734475,140.50993262084577,268.9768176775064,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.0,0.02,0.0,11.637730559641328,53.20664655848841,138.83866280659458,267.3055478632553,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.0,0.05,0.0,10.554465088563983,52.06918165081765,137.70119712583113,266.16808218249173,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.002,0.0,0.0,13.271509085283906,54.87706036728913,140.5090769737036,268.97596203036426,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.002,0.02,0.0,11.637260342386082,53.20601189074671,138.83802798176603,267.3049130384268,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.002,0.05,0.0,10.554107666950207,52.068662363480286,137.70067768140711,266.1675627380677,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.01,0.0,0.0,13.268753236611344,54.87363962763094,140.50565560569822,268.9725406623589,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.01,0.02,0.0,11.635380077341509,53.20347388645733,138.83548934912972,267.30237440579043,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.01,0.01,0.05,0.0,10.552678363921306,52.0665856579077,137.6986003474876,266.1654854041482,-1.0000000000000016,runaway
64.0,0.5,0.7,4,0.1,0.03,0.0,0.0,0.0,12.644308269496165,54.7985807957182,141.72825443523143,272.1419838406984,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.0,0.02,0.0,11.335081412751531,53.451868400747166,140.3815415010847,270.7952709065514,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.0,0.05,0.0,10.353554791959748,52.415135760994346,139.34480805256825,269.7585374580347,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.002,0.0,0.0,12.643722484699635,54.79782462431875,141.72749809949693,272.1412275049639,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.002,0.02,0.0,11.334649084964637,53.451267516490375,140.38094045249298,270.79466985795966,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.002,0.05,0.0,10.35321801334748,52.4146330711388,139.34430519837798,269.75803460384446,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.01,0.0,0.0,12.64138020626179,54.794800865700886,141.7244736835386,272.1382030890056,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.01,0.02,0.0,11.332920294725708,53.44886456490033,140.37853684356267,270.7922662490293,-1.0000000000000009,runaway
64.0,0.5,0.7,4,0.1,0.03,0.01,0.05,0.0,10.351871244954811,52.41262271988919,139.34229418978833,269.7560235952548,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.0,0.0,0.0,0.0,14.487401920481576,55.78936189913034,140.79388367117366,268.31948258296774,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.0,0.02,0.0,12.408161097321717,53.67287383990975,138.67739507513767,266.20299398693163,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.0,0.05,0.0,11.186572636031284,52.396434030223496,137.40095446022818,264.926553372022,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.002,0.0,0.0,14.486590038487078,55.78838076910431,140.79290237753193,268.318501289326,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.002,0.02,0.0,12.407653553333937,53.67219887355327,138.67671994516522,266.20231885695915,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.002,0.05,0.0,11.18619378806158,52.39589039849552,137.40041066488416,264.926009576678,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.01,0.0,0.0,14.483344011472632,55.78445781608068,140.7889787700446,268.31457768183867,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.01,0.02,0.0,12.405624038655857,53.669499733814135,138.67402015096258,266.19961906275654,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.0,0.01,0.05,0.0,11.18467880280912,52.393716340213125,137.3982359521384,264.92383486393226,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,4,1.0,0.01,0.0,0.0,0.0,14.012094194250718,55.57858724362913,141.21051604162716,269.6774010982003,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.0,0.02,0.0,12.23482471219885,53.76373670964221,139.39566495885362,267.8625500154267,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.0,0.05,0.0,11.075761319139724,52.54933076764084,138.18125819367316,266.6481432502461,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.002,0.0,0.0,14.01137454611968,55.577696306452026,141.20962493718537,269.6765099937585,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.002,0.02,0.0,12.23433964491665,53.763082199564025,139.39501028151125,267.8618953380843,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.002,0.05,0.0,11.075394001834988,52.54879667594208,138.18072393470993,266.6476089912829,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.01,0.0,0.0,14.0084971468272,55.57413381802125,141.20606177969646,269.6729468362696,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.01,0.02,0.0,12.23239998603445,53.7604648348202,139.3923922477089,267.85927730428193,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.01,0.01,0.05,0.0,11.073925118101648,52.546660757513045,138.17858734722296,266.6454724037959,-1.0000000000000016,runaway
64.0,0.5,0.7,4,1.0,0.03,0.0,0.0,0.0,13.338718452615016,55.450951788554576,142.38053296658128,272.7942623719562,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.0,0.02,0.0,11.917618396395971,53.9915811135649,140.92116171748432,271.3348911228589,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.0,0.05,0.0,10.866902672999885,52.88450815255931,139.81408789531878,270.2278173006932,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.002,0.0,0.0,13.338108501080798,55.45016630218112,142.37974730522532,272.79347671060026,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.002,0.02,0.0,11.917172147833831,53.990961219126405,140.9205416480636,271.3342710534382,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.002,0.05,0.0,10.866556265159668,52.88399082905612,139.81357039683343,270.2272998022078,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.01,0.0,0.0,13.335669578410744,55.4470253091415,142.37660561225667,272.7903350176316,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.01,0.02,0.0,11.915387680634485,53.9884822356394,140.91806196464782,271.3317913700225,-1.0000000000000009,runaway
64.0,0.5,0.7,4,1.0,0.03,0.01,0.05,0.0,10.865170982380452,52.88192194833647,139.81150081618472,270.2252302215591,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.0,0.0,0.0,0.0,13.061994306050575,54.37849027557108,139.38303588546293,266.90863479728057,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.0,0.02,0.0,11.270931466439087,52.55050601066558,137.55505109281216,265.0806500046296,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.0,0.05,0.0,10.190565483508935,51.4157640692392,136.42030835976786,263.9459072715853,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.002,0.0,0.0,13.061248627414528,54.37757719514542,139.3821226441862,266.9077215560038,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.002,0.02,0.0,11.270454066115304,52.54986300665163,137.55440792794678,265.0800068397642,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.002,0.05,0.0,10.190207086256924,51.41524266730679,136.41978679698423,263.9453857088017,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.01,0.0,0.0,13.058267316935671,54.37392634245224,139.37847114808787,266.9040700599055,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.01,0.02,0.0,11.268545112886924,52.54729170193752,137.55183597982813,265.0774348916456,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.0,0.01,0.05,0.0,10.188773898692835,51.41315752193314,136.41770100820574,263.9432999200232,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.01,0.01,0.0,0.0,0.0,12.646573879470663,54.22812005755545,139.86007328301375,268.32695833961066,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.0,0.02,0.0,11.112082116031983,52.65637318720171,138.2883258731463,266.7552109297432,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.0,0.05,0.0,10.08771335372654,51.57713744852047,137.20908932519464,265.6759743817915,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.002,0.0,0.0,12.64590990990332,54.22728665724942,139.85923971826946,268.3261247748664,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.002,0.02,0.0,11.111626237788862,52.65574969677639,138.2877022182829,266.7545872748797,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.002,0.05,0.0,10.087366212231258,51.57662532345633,137.20857703569226,265.6754620922891,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.01,0.0,0.0,12.643255159804944,54.2239542500595,139.85590665332631,268.32279170992325,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.01,0.02,0.0,11.10980332176964,52.65325639620113,138.28520825995457,266.7520933165514,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.01,0.01,0.05,0.0,10.085978025965831,51.574577264694575,137.20652831917758,265.67341337577443,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.01,0.03,0.0,0.0,0.0,12.05123455108567,54.179596471185576,141.1092033251717,271.5229327305716,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.0,0.02,0.0,10.821609866365725,52.91202731734419,139.84163360692406,270.2553630123237,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.0,0.05,0.0,9.894125439837248,51.928661497589,138.858266940559,269.2719963459584,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.002,0.0,0.0,12.050669765064,54.1788580334553,141.1084647154164,271.5221941208163,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.002,0.02,0.0,10.821191106507758,52.91143676678253,139.84104288433664,270.2547722897363,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.002,0.05,0.0,9.893798653853564,51.92816561094585,138.8577708818904,269.2715002872898,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.01,0.0,0.0,12.048411462858112,54.17590519219768,141.10551118605596,271.51924059145585,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.01,0.02,0.0,10.819516580854154,52.90907514436202,139.8386805738137,270.2524099792133,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.01,0.03,0.01,0.05,0.0,9.892491851866271,51.92618246990998,138.8557870527522,269.26951645815166,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.0,0.0,0.0,0.0,13.432581201906483,54.74430552222624,139.7488430633646,267.2744419751747,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.0,0.02,0.0,11.567715531480427,52.842412099922,137.8469491102448,265.3725480220547,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.0,0.05,0.0,10.450641176136257,51.670806573172136,136.67534278727203,264.2009416990818,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.002,0.0,0.0,13.43181787528623,54.743374185272685,139.74791156462376,267.27351047643384,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.002,0.02,0.0,11.567229905007611,52.84176027009584,137.8462971186318,265.3718960304417,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.002,0.05,0.0,10.450277203736444,51.670279009193415,136.67481506150602,264.2004139733158,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.01,0.0,0.0,13.428765999530992,54.73965033350878,139.74418706571203,267.26978597752213,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.01,0.02,0.0,11.565288051498465,52.839153666817545,137.84368986820536,265.36928878001527,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.0,0.01,0.05,0.0,10.448821717355433,51.668169217762575,136.67270462292726,264.198303534737,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,9,0.1,0.01,0.0,0.0,0.0,13.00171216728652,54.57831680063058,140.2102617577602,268.67714681434904,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.0,0.02,0.0,11.404980250043788,52.94422337345563,138.5761677879328,267.04305284452164,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.0,0.05,0.0,10.345637674589316,51.82985850121036,137.46180210170877,265.9286871582975,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.002,0.0,0.0,13.001033298083511,54.57746788798686,140.2094126797214,268.67629773631023,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.002,0.02,0.0,11.404516427914812,52.9435913353673,138.57553558444954,267.04242064103835,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.002,0.05,0.0,10.345285045861775,51.82934029796586,137.4612837330694,265.9281687896582,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.01,0.0,0.0,12.998318967697402,54.57407345008424,140.2060175802391,268.6729026368279,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.01,0.02,0.0,11.40266174058559,52.9410638487467,138.5730074362494,267.03989249283825,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.01,0.01,0.05,0.0,10.343874912558691,51.82726792873176,137.45921070225592,265.92609575884467,-1.0000000000000016,runaway
64.0,0.5,0.7,9,0.1,0.03,0.0,0.0,0.0,12.38608522938518,54.50915215384954,141.43875031690888,271.8524797223,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.0,0.02,0.0,11.107354391529142,53.192370309791855,140.121967905161,270.5356973105518,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.0,0.05,0.0,10.147934077149566,52.17691309430041,139.10650983813454,269.5202392435252,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.002,0.0,0.0,12.38550834097599,54.508400992468886,141.43799898250174,271.8517283878929,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.002,0.02,0.0,11.106928185743495,53.19177170105532,140.12136912339807,270.5350985287889,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.002,0.05,0.0,10.147601976461209,52.17641129366484,139.10600786447245,269.51973726986307,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.01,0.0,0.0,12.383201641043485,54.50539726882327,141.43499456675036,271.84872397214144,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.01,0.02,0.0,11.105223880443685,53.189377850379046,140.11897458061617,270.532703986007,-1.0000000000000009,runaway
64.0,0.5,0.7,9,0.1,0.03,0.01,0.05,0.0,10.146273917710998,52.17440449907973,139.10400037778226,269.5177297831729,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.0,0.0,0.0,0.0,14.47704983659573,55.7780439412408,140.78256331077026,268.3081622225621,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.0,0.02,0.0,12.399400515267835,53.66312830799268,138.66764713979254,266.19324605158425,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.0,0.05,0.0,11.178705181635578,52.38755360852578,137.3920716337309,264.9176705455225,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.002,0.0,0.0,14.476238350231664,55.77706307810448,140.78158228373957,268.30718119553137,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.002,0.02,0.0,12.398893187502834,53.66245343047631,138.66697209838154,266.19257101017325,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.002,0.05,0.0,11.17832649778061,52.38701001549629,137.39152787680695,264.9171267885986,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.01,0.0,0.0,14.472993905363015,55.77314119232869,140.7776597423858,268.3032586541776,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.01,0.02,0.0,12.39686453768616,53.65975464613214,138.66427265845948,266.1898715702512,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.0,0.01,0.05,0.0,11.17681216895845,52.38483611204073,137.38935331777355,264.9149522295652,-0.9999999999999996,stable_acceleration
64.0,0.5,0.7,9,1.0,0.01,0.0,0.0,0.0,14.002055979196747,55.56754888230773,141.19947521836744,269.666360274938,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.0,0.02,0.0,12.226151634156162,53.754044324511206,139.38597011085005,267.8528551674205,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.0,0.05,0.0,11.067948019924618,52.54047001959968,138.17239498135766,266.639280037928,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.002,0.0,0.0,14.001336678776644,55.56665816278872,141.198584331299,269.6654693878696,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.002,0.02,0.0,12.225666780455972,53.75338989933279,139.38531551812238,267.85220057469286,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.002,0.05,0.0,11.067580866071522,52.53993596465421,138.17186075886266,266.638745815433,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.01,0.0,0.0,13.9984606700769,55.563096544805305,141.1950220431181,269.6619070996886,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.01,0.02,0.0,12.223727975856418,53.75077287420667,139.38269782279878,267.8495828793692,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.01,0.01,0.05,0.0,11.066112636107055,52.537800193263074,138.1697243172741,266.63660937384446,-1.0000000000000016,runaway
64.0,0.5,0.7,9,1.0,0.03,0.0,0.0,0.0,13.329104660961749,55.44026624537088,142.36984483562887,272.7835742410013,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.0,0.02,0.0,11.909111553585634,53.98198318696774,140.91156120214112,271.3252906075133,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.0,0.05,0.0,10.859195595821909,52.875681599052186,139.80525875159873,270.2189881569707,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.002,0.0,0.0,13.328495010508307,55.43948092730995,142.3690593422876,272.78278874766005,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.002,0.02,0.0,11.908665512872098,53.98136336900518,140.9109412088982,271.3246706142704,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.002,0.05,0.0,10.85884934943918,52.875164307654366,139.8047412849205,270.21847069029246,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.01,0.0,0.0,13.326057291980725,55.43634060740758,142.3659183212643,272.7796477266368,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.01,0.02,0.0,11.906881876999194,53.97888469142071,140.90846183019255,271.3221912355648,-1.0000000000000009,runaway
64.0,0.5,0.7,9,1.0,0.03,0.01,0.05,0.0,10.85746471243852,52.8730955553697,139.80267183151554,270.21640123688746,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.0,0.0,0.0,0.0,13.00475919302786,54.31139208740532,139.3159204286628,266.8415193404637,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.0,0.02,0.0,11.223738233244992,52.49323271682206,137.4977605237633,265.0233594355641,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.0,0.05,0.0,10.149342384042756,51.36414388240008,136.36867088786744,263.8942697996682,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.002,0.0,0.0,13.004016845795205,54.3104810736658,139.31500925206933,266.8406081638703,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.002,0.02,0.0,11.223262923931486,52.49259055687652,137.49711820096363,265.02271711276444,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.002,0.05,0.0,10.14898559857286,51.36362287088589,136.36814971349946,263.89374862530025,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.01,0.0,0.0,13.00104885633704,54.306838483896,139.31136601088332,266.8369649226843,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.01,0.02,0.0,11.221362332776694,52.49002262721903,137.4945496198905,265.0201485316913,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.0,0.01,0.05,0.0,10.14755885660846,51.36153928637665,136.36606547757435,263.89166438937514,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.01,0.01,0.0,0.0,0.0,12.591584950077776,54.16291683457952,139.79485236427598,268.2617374208559,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.0,0.02,0.0,11.065729037432256,52.59958856449552,138.23152354796082,266.69840860454065,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.0,0.05,0.0,10.047085901243088,51.52576104647431,137.15769521059352,265.62458026717337,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.002,0.0,0.0,12.590923958153263,54.16208513803157,139.79402050124227,268.26090555782224,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.002,0.02,0.0,11.065275186354135,52.598965845225415,138.23090066220516,266.697785718785,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.002,0.05,0.0,10.046740330599588,51.52524926197434,137.15718325960768,265.6240683161876,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.01,0.0,0.0,12.588281114968185,54.15875954299541,139.79069424026332,268.2575792968433,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.01,0.02,0.0,11.063460377034271,52.59647562806944,138.2284097791066,266.69529483568647,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.01,0.01,0.05,0.0,10.045358426229244,51.52320256468451,137.15513589637558,265.62202095295544,-1.0000000000000016,runaway
64.0,0.5,0.7,12,0.01,0.03,0.0,0.0,0.0,11.99946616677407,54.11688272162611,141.04647097541147,271.4602003807931,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.0,0.02,0.0,10.776852380842666,52.85610671884459,139.78569440119622,270.1994238065776,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.0,0.05,0.0,9.854653050661378,51.87770788070652,138.8072947059077,269.22102411128884,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.002,0.0,0.0,11.998903963519448,54.11614557389864,141.04573365351638,271.459463058898,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.002,0.02,0.0,10.776435524573795,52.85551679718599,139.78510430537,270.1988337107514,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.002,0.05,0.0,9.854327753916987,51.87721223463097,138.80679888566456,269.2205282910457,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.01,0.0,0.0,11.996655989439354,54.11319789050477,141.0427852734528,271.4565146788344,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.01,0.02,0.0,10.77476861136749,52.85315768924143,139.78274450075577,270.1964739061372,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.01,0.03,0.01,0.05,0.0,9.853026907426544,51.875230055148535,138.80481600951293,269.2185454148941,-1.0000000000000009,runaway
64.0,0.5,0.7,12,0.1,0.0,0.0,0.0,0.0,13.390173250643077,54.69498771638852,139.69951315432888,267.225112066127,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.1,0.0,0.0,0.02,0.0,11.532550993329576,52.80018582813694,137.80471073065635,265.33030964245427,-0.9999999999999998,stable_acceleration
64.0,0.5,0.7,12,0.1,0.0,0.0,0.05,0.0,10.41975920964351,51.632640984544864,136.63716508393324,264.16276399573104,-0.9999999999999998,stable_acceleration
